Time,Patch,mWW,mWH,mWR,mWB,mHH,mHR,mHB,mRR,mRB,mBB,fWW,fWH,fWR,fWB,fHH,fHR,fHB,fRR,fRB,fBB
5661,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5662,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5663,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5664,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5665,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5668,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5669,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5670,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5671,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5672,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5673,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5674,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5675,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5676,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5677,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5678,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5679,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5680,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5681,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5682,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5683,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5684,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5685,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5686,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5687,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5688,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5689,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5690,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5690,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5691,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5692,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5693,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5694,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5695,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5696,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5697,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5698,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5699,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5700,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5701,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5702,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5703,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5704,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5705,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5706,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5707,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5708,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5709,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5710,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5711,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5712,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5713,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5714,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5715,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5720,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5721,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5722,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5723,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5724,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5725,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5726,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5727,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5728,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5729,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5730,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5731,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5732,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5733,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5734,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5735,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5736,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5737,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5738,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5739,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5740,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5741,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5742,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5743,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5744,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5745,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5746,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5747,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5748,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5749,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5750,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5751,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5752,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5753,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5754,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5755,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5756,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5757,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5758,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5759,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5760,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5761,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5762,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5763,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5764,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5765,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5766,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5767,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5768,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5769,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5770,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5771,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5773,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5774,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5775,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5776,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5777,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5778,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5779,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5780,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5781,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5782,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5783,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5784,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5785,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5786,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5787,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5789,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5790,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5791,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5792,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5793,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5794,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5795,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5796,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5797,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5798,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5799,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5800,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5801,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5802,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5803,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5804,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5806,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5807,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5808,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5809,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5810,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5811,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5812,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5813,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5814,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5815,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
