"Time","mWW","mWH","mWR","mWB","mHH","mHR","mHB","mRR","mRB","mBB","fWW","fWH","fWR","fWB","fHH","fHR","fHB","fRR","fRB","fBB"
1364,19619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,19744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,19837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,19757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,19894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,19840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,19659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,19602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,19757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,19544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,19773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,20037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,20127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,20212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,20273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,20171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,19745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,19871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,19727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,19642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,19558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,19470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,19321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,19324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,19314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,19392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,19725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,19843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,19679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,19851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,19490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,19745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,19587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,19648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,19807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,19854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,19711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,19889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,19792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,19716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,19923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,19870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,20135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,20136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,20013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,20145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,20163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,19742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,19728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,19632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,19836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,19619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,19915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,19719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,19751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,19635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,19483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,19271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,19478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,19343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,19442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,19375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,19349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,19698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,19340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,19226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,19481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,19823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,19809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,19839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,19531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,19683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,19768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,19670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,19746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,19350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,19565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,19474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,20058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,19692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,19658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,19785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,19670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,19612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,19364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,19227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,19470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,19414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,19293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,19315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,19134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,19360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,19391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,19832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,19873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,19620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,19728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,19694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,19712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,20130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,20201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,20321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,20318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,20277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,19909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,19867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,19929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,20088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,19916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,19829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,19405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,19468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,19397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,19674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,19656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,19520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,19887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,19708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,19832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,19683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,19505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,19348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,19316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,19758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,19470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,19514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,19584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,19739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,19704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,19692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,19814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,19663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,19521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,19517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,19365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,19535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,19764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,19844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,19762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,19835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,19672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,19673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,19256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,19222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,19491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,19272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,19017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,19385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,19287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,19192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,19362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,19476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,19323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,19634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,19735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,19678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,19700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,19595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,19434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,19485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,19487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,19301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,19665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,19828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,19758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,19775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,19874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,19904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,19824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,19827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,19449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,19749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,19664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,19567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,19671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,19808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,19962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,19814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,19817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,19937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,20319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,20098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,19990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,20078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,20112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,19750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,19890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,19979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,20214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,20085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,20446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,20395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,20355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,20325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,20294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,20286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,20206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,20202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,20230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,20305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,20065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,20086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,19950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,19717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,19870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,19531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,19439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,19737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,19810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,20154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,20074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,19988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,19733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,19825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,19995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,20039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,19886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,19489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,19666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,19602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,19800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,19776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,19642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,19726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,19603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,19152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,19351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,19528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,19284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,19325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,19205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,19290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,19232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,19070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,19296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,19355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,19415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,19463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,19528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,19627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,19508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,19529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,19542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,19532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,19584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,19448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,19573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,19718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,19928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,20088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,20032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,19852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,19771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,19901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,19744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,19906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,20041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,20077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,20109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,19866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,19869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,19770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,19927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,19933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,19847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,20160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,20275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,20128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,19905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,19666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,19645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,19249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,19666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,19379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,19687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,19444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,19502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,19537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,19202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,19202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,19549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,19491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,19558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,19624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,19690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,19644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,19907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,19326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,19288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,19405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,19721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,19784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,19984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,19971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,19874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,19752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,20009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,20206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,20049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,20196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,20348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,20274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,19972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,19767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,19746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,19901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,19833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,20010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,20017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,20241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,19866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,19666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,19653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,19750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
